ID,LIMIT_BAL$,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1$,BILL_AMT2$,BILL_AMT3$,BILL_AMT4$,BILL_AMT5$,BILL_AMT6$,PAY_AMT1$,PAY_AMT2$,PAY_AMT3$,PAY_AMT4$,PAY_AMT5$,PAY_AMT6$,def_pay
202,4480,1,1,2,31,0,0,2,0,0,2,867.936,873.568,575.52,647.2,877.024,346.656,800,0,96,249.6,0,80,0
203,4480,2,1,2,26,-1,0,-1,-1,-1,-1,429.568,576,416.032,186.176,432.192,15.584,320,416.032,186.912,432.192,15.584,224.128,0
204,3840,1,2,2,26,0,0,0,0,0,0,3434.048,3538.496,3639.552,3712,3812.192,3908.32,160,160,132.864,160,160,160,0
205,11520,2,2,1,48,0,0,0,0,0,0,7245.76,7420.096,7494.144,6086.752,5553.824,4688.352,291.2,233.6,185.6,179.2,179.2,131.2,0
206,640,1,3,1,43,-1,-1,0,0,0,0,7.264,651.232,647.584,618.848,622.4,618.784,715.488,41.76,40.256,46.688,110.624,54.4,0
207,3200,1,1,1,47,-1,-1,-1,-1,-1,-1,12.48,47.136,12.48,12.48,12.48,0,47.136,12.48,12.48,12.48,0,76.16,0
208,6720,2,2,1,41,-1,-1,-1,-1,-1,-1,98.816,50.752,10.976,120.416,28.064,0,50.752,10.976,120.416,28.064,0,13.408,1
209,2560,2,2,2,24,0,0,0,0,0,0,2612,2609.728,2547.168,1585.664,1584.288,1586.176,102.4,96,65.216,64,57.6,57.6,1
210,10560,2,1,1,50,-1,-1,-1,-1,-2,-2,283.904,138.784,91.328,54.08,0,54.688,139.04,91.328,54.464,0,54.688,8.256,0
211,7040,1,1,2,24,0,0,0,-1,-1,-1,3379.424,3485.344,3568.64,265.696,0,2740.224,160,161.6,265.696,0,2740.224,0,0
212,6720,2,1,1,38,1,-2,-1,0,-1,-1,0,0,8,3.936,25.248,39.104,0,8,0,25.248,39.104,307.712,1
213,1280,2,3,1,43,0,0,0,0,0,0,1224.224,1244.832,1219.296,1158.624,1060.416,1002.848,54.4,48.128,38.4,48,48,32,0
214,960,1,2,2,39,0,0,0,2,0,0,907.104,899.456,588.416,415.744,247.552,257.024,97.152,73.888,0,32,64,4.736,0
215,15040,1,2,2,27,2,2,2,2,0,0,9490.336,9706.24,9850.976,15359.296,9764.64,9918.688,416,352.032,0,335.488,346.816,331.744,0
216,960,1,3,1,42,-1,-1,-1,-1,-1,2,12.48,12.48,12.48,7.68,42.24,24.96,12.48,12.48,7.68,47.04,0,0,0
218,2560,1,2,2,36,2,0,0,0,0,0,2536.896,2512.032,2513.088,2560.512,2439.52,2503.84,99.2,112,108.8,96,112,96,0
220,9920,2,1,2,38,-1,-1,-1,-1,-2,-2,45.568,145.344,4.032,0,0,0,145.344,4.032,0,0,0,0,0
221,11520,2,1,1,40,2,2,2,0,0,0,3365.344,3694.976,3589.024,3670.08,3771.04,3847.616,384,0,188.8,160,144,150.4,1
222,10560,2,3,2,45,0,0,0,0,0,0,10726.272,10718.528,10736.864,10683.52,10744.32,10563.872,396.416,396.096,387.712,398.4,390.816,373.696,0
223,9600,2,2,2,35,0,0,0,0,0,0,9331.808,9512.576,6580.128,6906.464,6670.848,6800.256,384.608,288.192,544,384,305.824,480,0
224,10240,2,2,2,33,0,0,0,0,0,0,2932.896,3009.184,3475.104,2109.216,1401.76,1064.416,321.344,602.624,67.744,66.432,161.44,120.128,0
225,1600,2,3,2,37,1,3,2,0,0,0,1684.032,1649.184,1574.56,972.608,967.968,958.624,0,0.768,48,32,38.432,978.944,1
226,5440,2,1,2,28,0,0,0,0,0,0,4171.84,4198.368,4124.8,4016.448,4072.96,4122.848,208.96,155.52,720,154.24,156.064,158.784,0
227,11200,1,3,1,44,-1,-1,-1,-1,-1,-2,104.48,85.952,59.648,18.208,0,0,85.952,59.648,18.208,0,0,0,0
228,640,1,2,1,37,0,0,0,0,0,0,526.56,528.352,604.864,600.576,596.8,613.6,51.488,96,21.216,21.632,26.688,25.024,0
229,1600,1,2,2,23,2,0,0,0,0,0,1592.256,1550.592,1411.712,679.904,642.112,603.456,76.832,72.128,64.128,22.528,22.624,32.128,1
230,640,2,3,2,24,1,2,0,0,0,0,612.928,581.28,551.456,244.16,55.36,0,0,42.656,16,3.2,0,102.4,0
231,1600,2,1,2,24,0,0,0,0,0,0,1122.688,1145.472,989.984,621.44,332.32,41.856,66.88,64.064,32.064,7.616,32.352,12.448,0
232,640,1,2,2,23,1,2,0,0,2,0,647.52,548.224,539.392,540,430.528,323.328,0,38.4,32,0,32,320,1
233,1600,1,2,1,26,0,0,-2,-1,-1,0,3289.6,0,0,83.968,1458.144,1489.824,0,0,83.968,1458.144,55.904,64,0
234,6080,1,2,2,34,2,0,0,0,2,2,4153.632,4204.256,4300.128,4554.336,4483.84,4801.664,160,160,320,0,387.776,88.608,1
235,1920,2,2,1,33,0,0,0,0,0,0,1862.496,1163.744,669.888,662.208,645.6,621.472,48.192,41.536,32,23.072,25.952,19.168,0
236,2560,1,1,2,35,-1,-1,-1,-1,-1,-1,255.616,127.264,219.136,55.008,44.096,638.144,127.456,219.296,55.008,44.096,638.144,77.376,0
237,4800,2,2,2,27,0,0,0,0,0,0,4076.864,3521.6,1649.504,1420.288,1180.8,943.904,144,55.84,50.112,38.656,34.464,80.928,0
238,6720,2,1,2,31,-2,-2,-2,-2,-1,-1,46.08,0,237.504,28.576,194.624,73.376,0,237.504,28.576,194.624,73.376,105.568,0
239,7680,2,3,1,50,0,0,0,0,0,0,7494.56,7413.408,6868.544,6644.544,6732,6870.208,323.712,292.8,256.256,256,256.288,246.848,1
241,1920,2,1,2,28,1,2,2,-2,-2,-1,688.032,660.8,0,0,0,73.12,0,0,0,0,73.12,0,0
242,1600,1,1,2,39,0,0,0,0,0,0,1509.568,1535.168,1556.16,1625.696,985.248,507.968,57.6,64,96,64,64,64,0
243,1600,2,2,2,27,0,0,0,0,0,0,852.96,887.168,917.632,895.68,921.28,940.768,57.6,56,28.8,38.4,38.4,35.2,0
244,5760,2,1,2,32,-1,-1,2,2,-1,-1,100.448,187.296,90.272,0,90.272,0,90.272,0,0,90.272,0,5.632,0
245,960,2,1,2,40,-1,-1,2,2,2,2,4.544,6.88,4.448,0.608,0.608,2.528,11.36,3.84,0,0,1.92,1.92,0
246,640,2,2,2,40,0,0,0,0,0,-2,634.112,652.672,643.264,626.4,0,0,51.232,70.496,67.648,0,0,0,0
248,3200,2,2,2,27,0,0,0,0,0,0,1208.544,1102.624,961.152,970.784,991.904,1052.928,57.216,57.568,35.2,36.8,77.536,0,0
249,10560,1,1,2,25,0,0,0,0,2,0,1476.48,1464.992,1540.448,1636.384,1262.4,811.456,80.128,128.224,161.792,2.368,32.736,82.112,0
250,1600,1,3,1,46,0,0,0,0,0,0,1142.816,492.544,515.168,525.376,536.48,559.488,49.952,40.576,18.784,19.552,32,64,0
251,1600,2,2,2,26,1,2,2,0,0,0,1627.744,1647.552,1563.808,963.68,944.864,959.936,54.72,4.352,38.592,64.064,64.16,96.096,0
252,960,1,2,2,28,0,0,0,0,0,0,935.744,944.224,932.96,808.16,704.032,0,160.192,39.808,27.232,30.56,0,0,0
253,4480,2,2,2,26,0,0,0,0,0,0,3249.632,3367.872,3352.992,3370.688,3446.368,3418.496,171.712,162.784,115.36,124.608,121.12,105.728,1
254,5120,2,1,2,28,0,0,0,0,-1,0,2247.776,1528.928,897.664,231.104,3189.408,2701.632,225.344,64,32,3189.408,403.2,320,0
255,12800,2,2,2,29,-1,0,-1,-1,-1,-1,625.024,119.008,46.496,158.208,60.672,79.552,100.064,47.008,158.976,60.96,79.808,27.584,0
256,1600,1,2,1,25,0,0,0,0,0,0,886.368,912.416,938.912,957.696,945.056,913.216,50.08,44.576,31.36,31.808,32.768,28.352,0
257,4480,2,2,1,48,0,-1,-1,-1,-1,-1,36.928,39.456,27.584,43.36,36.16,683.552,39.456,34.4,43.36,36.16,683.552,43.104,0
258,5120,2,2,1,33,-1,-1,-1,-1,0,-1,256.48,78.496,307.968,1682.304,234.656,70.72,78.496,316.16,1682.304,49.472,70.72,0,0
259,3200,2,3,1,43,0,0,-2,-2,-2,-2,1989.44,0,0,0,0,0,0,0,0,0,0,0,0
260,7040,1,1,1,48,2,0,0,0,0,0,6732.16,6832.704,6459.264,5411.68,5509.408,5196.864,320,288.64,192,176,192,176,1
261,16320,2,1,2,29,0,0,0,0,0,0,2506.592,3181.248,3445.952,3320.832,2792.48,1175.648,1280.32,643.008,160,160.032,811.68,2080,0
262,1600,1,2,2,29,0,0,0,0,0,0,1576.832,1123.2,1042.016,890.336,932.16,905.888,51.264,44.8,96,100.16,33.984,202.176,0
263,5120,2,1,1,38,-1,-1,-1,-1,2,-1,143.136,149.248,191.008,606.112,530.496,404.864,149.248,191.008,606.112,0,404.864,61.312,0
264,7360,2,1,2,37,-2,-2,-2,-2,-2,-2,73.056,1626.08,0,0,9.568,10.816,1642.08,0,0,9.568,10.816,0,0
265,2560,2,1,2,37,-1,-1,-1,-1,-1,-1,323.68,7.968,191.552,6.016,52.608,539.904,8.256,191.84,6.016,52.608,539.904,128,0
266,4800,2,2,1,25,-1,-1,-2,-1,-1,-1,196.992,0,0,10.112,10.112,10.112,0,0,10.112,10.112,10.112,10.112,0
267,320,1,3,2,23,0,0,0,0,0,2,223.168,250.816,288.064,293.824,311.328,301.152,36.288,41.536,15.296,27.104,0,5.6,0
268,4160,2,3,2,49,0,0,0,0,0,0,2848.096,2923.584,2310.304,1588.928,898.08,880,131.2,99.04,52.16,17.952,19.2,0,1
269,1280,2,1,2,48,0,0,0,0,0,0,1115.872,1102.368,1076.288,1106.752,1112.384,1141.536,51.2,51.2,48,48,48,48,0
270,1600,1,2,2,27,3,2,2,0,0,-1,438.208,476.16,455.744,446.976,458.208,83.648,54.4,0,13.632,16.032,83.648,44.48,1
271,3200,1,3,2,32,0,0,0,0,0,0,2240.096,1009.44,671.168,630.816,635.136,580.032,65.12,64.128,19.712,64.224,32.288,64.48,0
272,3840,1,1,1,34,-1,2,-1,0,0,0,34.624,20.224,43.2,28.8,14.4,0,0,43.2,0,0,0,14.4,0
274,6400,2,2,2,33,0,0,0,0,0,0,360.096,411.264,448.768,464.384,522.4,380.96,64,42.304,64,64,38.4,96,0
276,2240,2,2,2,36,0,0,0,0,0,0,2198.368,2211.84,2188.032,965.216,457.92,482.72,143.456,399.872,104.576,96,96,64,0
277,14720,1,1,1,40,2,-1,-1,-1,-1,-1,5.472,86.88,-0.416,84.512,-0.32,721.12,87.296,0,84.928,0,721.44,0,1
278,1600,2,1,2,26,-1,-1,-1,-1,-1,-1,36.992,10.112,10.112,10.112,10.112,10.112,10.112,10.112,10.112,10.112,10.112,10.112,0
279,1600,1,3,1,33,0,0,0,0,0,0,1627.488,1614.784,1620.928,641.472,642.144,630.496,64.224,70.368,22.112,22.624,22.496,22.304,0
280,8000,2,2,1,31,0,0,0,0,0,0,3299.488,3283.008,3107.488,3168.928,3227.872,3241.568,128,144,160,128,160,140.8,0
281,960,2,1,2,27,0,0,-1,0,0,-2,48.384,78.656,21.248,58.048,0,0,32,21.248,48,0,0,0,0
282,8640,1,2,1,44,0,0,0,0,-1,-1,4081.376,3494.048,2964.16,2229.408,1412.768,1389.248,322.016,165.184,324.8,1417.568,1392.288,992.992,0
283,5760,2,3,2,30,0,0,0,0,0,0,5245.92,4900.864,4705.024,3910.272,3318.144,2246.528,247.104,194.912,114.016,115.36,96,102.752,0
284,3200,2,1,2,28,0,0,0,0,0,0,1711.808,1684.992,1683.2,1674.752,1786.592,1800.48,133.536,96,64.8,160,96,96,0
285,7360,2,3,1,32,0,0,0,0,0,0,6244.032,2839.776,2950.24,3034.048,3141.824,3150.624,160,160,160,160,128,160,0
286,6720,2,1,1,46,-1,-1,-1,-1,-1,-1,3531.072,1343.552,699.968,642.432,517.472,18.752,1343.552,699.968,642.432,517.472,18.752,632.864,0
287,6720,1,1,2,38,2,0,0,0,0,0,1936.064,2009.728,2008.608,2005.856,2037.216,1489.568,104.832,64.832,64,64,64,80.064,0
288,14080,2,2,1,46,0,0,0,0,0,0,5780.512,5809.824,4798.208,3620.32,3368.96,3123.904,275.52,221.024,119.264,121.6,128.032,86.432,0
289,3200,2,2,2,25,2,0,0,0,0,0,2268.672,2293.696,2244,2235.392,2230.976,1643.68,111.104,66.944,64,68.064,62.72,49.888,1
290,7680,2,2,1,46,0,0,0,0,0,0,280.032,316.8,339.36,344.48,376.48,137.952,41.44,32,32,32,32,32,0
291,8960,1,1,2,33,-1,-1,-1,-1,-1,-1,28.736,28.736,10.4,28.736,10.4,-10867.296,28.736,10.4,28.736,10.4,0,11049.376,1
293,960,1,2,1,43,3,2,2,2,2,2,54.4,83.52,61.248,69.824,64,82.112,35.2,0,9.6,0,19.2,0,0
294,320,1,2,2,27,0,0,2,0,0,0,224.48,327.264,305.92,316.832,318.816,325.824,112.224,0,16,11.84,12.576,22.4,1
295,4160,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,48,0
296,6400,1,1,2,31,0,0,0,0,0,0,6219.296,6315.008,5961.344,4267.04,4276.288,4287.68,288,238.88,150.88,153.728,164.512,169.6,0
297,3840,2,2,1,29,-1,-1,-1,-1,-1,-1,53.952,21.024,69.728,45.536,0,58.24,21.024,74.208,45.536,0,58.24,79.872,0
298,6720,2,2,1,36,0,0,0,0,0,0,4583.2,4575.872,4621.28,4742.08,4735.776,4212.128,207.456,162.624,192,188.8,145.408,150.4,0
299,8960,2,1,1,36,0,0,0,0,0,0,1887.456,1945.216,2023.2,950.432,965.504,984.672,88.16,110.816,41.6,35.2,35.2,64,0
300,9600,1,1,2,34,1,-2,-1,0,-1,-1,0,0,416.032,403.232,627.04,6.496,0,416.032,0,627.04,6.496,0,1
301,3200,1,2,2,37,0,0,0,0,0,0,3174.688,3143.104,2149.92,2141.632,2137.472,2064.416,111.68,74.624,74.048,75.68,79.904,73.76,0
302,14080,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,5184,0,0
303,1600,2,3,1,40,0,0,0,0,0,0,1598.112,1638.816,387.328,412.736,437.984,462.656,76.8,38.592,32,32,32,32,0
304,640,2,1,2,25,0,0,2,0,0,0,382.976,466.048,890.24,506.368,504.352,400.32,89.6,0,128,54.4,32,64,1
305,6400,2,1,2,27,-1,-1,-1,0,0,0,27.872,21.28,30.72,135.744,130.688,237.248,21.28,30.72,125.056,32.448,112,92.16,0
306,3520,2,2,2,26,-2,-2,-2,-2,-2,-2,13.824,103.04,182.528,40.192,59.136,12.8,103.04,188.928,0,96,0,0,0
307,16000,2,2,1,36,-1,-1,-1,-1,-1,-1,335.456,766.592,0,272,146.88,0,766.784,0,272,146.88,0,0,0
308,9600,2,2,1,27,1,-1,-1,-2,-2,-2,0,166.88,0,0,0,0,166.88,0,0,0,0,0,0
309,960,1,3,1,55,2,2,2,3,3,4,311.04,339.616,362.848,410.912,442.752,464.448,38.4,38.4,64,48,48,48,1
310,1920,2,1,2,27,-1,-1,-1,-1,-1,-1,667.104,441.632,459.712,156.448,8.736,375.552,441.888,466.656,156.448,8.736,433.824,0,0
311,12800,2,2,1,38,-1,0,-1,-1,0,-1,118.304,115.2,43.328,170.304,163.296,66.464,32,43.328,170.304,0.192,76.352,290.72,0
312,5760,2,2,1,34,0,0,0,0,0,0,4585.632,4682.656,4705.344,4090.048,4170.592,4251.04,224,160,160,156.8,160,163.2,0
313,640,1,1,2,40,0,0,0,2,0,0,349.888,439.616,530.144,333.152,417.824,458.88,96,99.2,0,96,48,0,0
314,6400,2,3,1,49,-1,2,2,2,0,0,1678.048,1633.28,1798.56,1751.136,1877.024,1919.456,0,192,0,160,73.152,96,1
315,3200,1,1,2,27,0,0,0,0,0,0,1783.488,1681.824,1069.28,920.832,562.56,206.112,52.192,41.152,6.4,20.64,29.088,6.4,0
316,1920,1,2,2,23,0,0,0,0,0,0,1584.224,1065.024,1097.984,552.864,569.856,619.072,63.04,64,19.776,25.888,64,19.712,1
317,3520,2,2,2,36,0,0,0,0,0,0,1530.208,1566.304,1610.56,1628.608,1669.6,1716.864,70.4,80,64,67.2,80,70.4,0
318,8320,2,3,1,53,1,-1,-1,-2,-2,-1,0,5.28,16.832,14.464,12.704,15.52,5.28,16.832,14.464,12.704,15.52,14.688,0
319,1600,2,3,1,46,3,2,2,0,0,0,1552.704,1630.56,944.512,951.744,956.736,796.256,120.128,0.032,34.24,32.96,27.616,20.928,0
320,5760,1,2,2,29,1,-2,-2,-2,-2,-2,-0.064,-0.064,-0.064,-0.064,-0.064,-0.064,0,0,0,0,0,0,0
321,3520,1,2,2,29,1,2,2,0,0,0,1867.584,1811.136,1661.056,1556.704,1531.584,1535.008,80,0,64,64,59.328,64,1
322,10880,2,1,2,27,0,0,0,0,0,0,5509.76,5764.48,5320.992,4980.096,4660.64,3304.416,675.36,174.752,160,187.168,87.424,1600,0
323,1600,1,2,2,24,-1,0,0,0,0,0,44.768,78.112,123.68,239.232,268.288,258.72,34.24,48,117.312,79.264,41.792,32,0
324,7360,2,2,1,28,0,0,0,-2,-1,-1,843.552,602.432,35.2,67.2,24.544,197.536,54.72,35.2,32,24.544,197.536,32,1
325,11520,2,2,2,32,0,0,0,0,0,0,2976.928,3009.728,2938.688,3060.192,3203.936,3223.616,320,224,320,320,320,320,0
326,6720,1,2,2,43,1,-2,-1,0,0,0,0,0,1216.416,1297.76,1442.4,1185.792,0,1216.416,96,160,96,96,0
327,7040,2,2,1,41,-1,2,2,-1,2,-1,20.8,20.8,10.4,30.4,15.2,10.4,10.4,0,30.4,0,10.4,10.4,1
328,1920,2,2,1,34,2,2,2,2,2,0,796.736,895.232,871.456,965.888,946.112,967.2,121.6,0,119.04,0,41.6,41.312,1
329,10880,1,2,1,55,-2,-1,-1,-2,-2,-2,1612.672,1429.28,265.6,70.08,787.168,237.312,1429.28,266.272,70.08,787.168,237.312,2470.24,0
330,4800,1,1,1,40,2,2,2,2,2,2,3195.36,3282.752,3202.048,3359.2,3428.704,3501.696,166.4,0,259.2,128,134.4,134.4,0
332,4160,2,2,2,40,0,0,2,0,0,0,305.888,396.608,380.256,314.432,325.344,405.92,96,0,16,16,86.4,16,1
333,1920,2,1,2,28,1,2,0,0,0,0,337.28,327.424,359.584,365.664,671.136,1019.424,0,47.456,21.536,320,369.28,224,0
334,12800,2,2,1,43,1,-2,-2,-2,-1,-1,0,0,0,0,51.2,2508.416,0,0,0,51.2,2508.416,0,0
335,640,1,1,2,27,0,0,0,0,0,0,658.272,610.848,629.056,622.496,611.456,603.776,42.336,51.2,26.56,22.4,21.568,12.032,0
336,6080,2,1,2,28,0,0,0,0,0,0,4590.848,4702.176,4860.96,4913.216,5013.248,5131.552,185.44,237.056,180.64,184.096,203.84,187.68,0
337,8320,2,1,2,30,0,0,0,0,0,0,5020.224,5127.872,5119.616,5059.648,5080.384,5091.456,320,256,192,224,224,192,0
338,4480,2,2,2,31,-2,-2,-2,-2,-2,-2,12.48,0,0,0,0,0,0,0,0,0,0,0,0
339,1600,2,2,1,31,0,0,0,0,0,0,1488.384,1526.912,1589.6,989.728,962.496,933.44,63.168,140.992,33.952,34.336,33.472,33.504,1
340,3840,2,1,2,34,-1,-1,0,-1,-1,-1,28.224,208.992,202.016,35.2,42.56,26.56,220.8,161.184,35.2,42.56,121.6,65.184,0
341,7680,2,2,2,30,-2,-2,-2,-2,-2,-2,2.944,2.944,2.944,0,2.944,0,2.944,2.944,0,2.944,0,60.256,0
342,1600,1,2,2,36,0,0,0,0,-1,0,189.312,197.504,131.936,21.76,31.296,31.296,38.784,38.4,0,31.296,0,0,0
343,6400,2,1,2,29,-1,2,-1,-1,-1,2,76.576,5.856,155.104,645.856,794.08,775.936,0,155.904,645.856,160,0,32,0
344,5760,1,1,1,39,0,0,-1,0,0,-1,8791.392,9014.816,7746.016,3913.44,-32.16,32.16,352,4640,832,0,3232.16,60.736,0
345,5760,2,1,2,26,0,0,0,0,0,0,4652.896,4423.424,4177.696,3388.608,3463.936,3408.544,174.08,161.632,122.72,131.392,136,128.896,0
346,5120,2,1,2,29,-1,-1,-2,-1,0,0,99.104,-22.624,-86.304,73.696,197.824,52.928,0,0,160,160,48,416,0
347,3200,2,2,2,26,-1,-1,-1,0,0,0,43.84,134.144,133.088,113.344,63.36,127.36,134.72,133.088,32,34.56,64,48.8,0
348,1600,2,2,2,29,0,0,0,0,0,0,1506.592,1578.112,1613.088,1457.44,1278.816,1316.64,96,64,64,64,64,64,1
349,4480,2,2,2,31,0,0,0,0,0,0,4419.808,4414.4,4488.128,4469.728,4535.936,4549.568,211.2,208,163.2,169.6,192,160,0
350,960,2,2,2,26,0,0,0,0,0,0,572.576,608.384,643.936,647.104,665.472,635.008,45.152,48.704,19.872,25.44,22.88,32,1
351,2880,1,1,2,26,0,0,-1,0,0,-1,1252.096,655.136,62.08,62.08,0,739.232,49.312,134.4,0,0,739.232,96,0
352,6400,1,1,1,36,1,-2,-1,-1,-2,-1,-460.352,-433.376,109.824,-117.888,0,44.352,323.776,1504.48,0,128,3200,320,0
354,2560,2,2,2,43,0,0,0,0,0,0,2465.824,2499.264,1872.032,1633.344,609.152,621.248,101.664,83.2,96,54.112,22.24,28.224,0
355,1600,1,3,1,58,2,2,2,0,0,2,508.768,599.04,579.904,592.96,610.848,603.392,108.8,0,32,32.032,20.288,20.416,0
356,5760,1,2,1,45,-1,0,0,0,0,0,885.728,909.504,948.8,959.392,973.408,996.064,47.392,64,35.2,38.4,48,48,1
357,7680,2,2,2,26,0,0,0,0,0,0,4522.08,4126.08,3975.232,3620.256,3646.912,3307.52,203.168,186.688,123.84,128,122.4,112.64,0
358,12160,1,2,2,34,0,0,0,0,0,0,6218.048,5734.592,6207.744,5589.6,5480.096,5411.872,288.32,1120,160,192,160,140.8,0
360,8320,1,1,1,34,-1,-1,-1,-1,-1,-1,1589.024,9.312,1633.856,75.232,1089.248,9.312,9.312,1633.856,1142.272,1089.248,9.312,9.312,0
361,16000,2,2,2,23,4,3,2,0,0,0,16247.232,16295.328,15997.952,16176.224,15507.584,13428.576,320,0,448,528,512,608,1
362,10240,2,2,2,30,0,0,0,0,0,0,2281.76,2276.832,2304.928,2331.168,2379.968,2387.52,82.848,82.176,82.24,85.152,88.992,80,0
363,1600,1,2,2,32,4,3,2,0,0,0,1463.488,1431.712,1393.984,1409.248,1440.256,824.8,0,0,40.384,43.456,40.8,50.88,0
364,3520,1,1,1,40,1,-2,-1,0,-1,-1,0,0,66.112,64,6.912,6.912,0,66.112,0,6.912,6.912,2.112,1
365,7360,2,1,2,35,-2,-2,-2,-2,-2,-2,24.352,9.6,12.768,21.28,18.432,19.616,9.6,12.768,21.28,18.432,19.616,16.64,0
366,10560,2,2,1,56,1,-1,-1,-2,-1,-1,-0.288,48.64,47.616,0,126.88,277.632,48.928,48.224,0,126.88,277.632,12.288,0
368,320,1,2,2,24,-1,2,2,2,0,0,92.384,61.536,95.648,90.016,64.256,68.224,0,48,0,0,4.8,0,0
369,9600,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
370,640,2,2,1,32,3,2,0,0,0,0,660.192,640.32,630.496,354.688,349.376,351.52,0,37.376,12.288,12.48,20.224,19.712,1
371,5760,1,2,1,36,2,2,-2,-2,-2,-2,2673.216,0,0,0,0,0,0,0,0,0,0,0,1
372,5120,1,1,2,30,-1,-1,-1,-1,-1,-1,3.168,95.264,482.752,274.496,416.896,694.784,95.264,482.752,291.936,416.896,950.784,1600,0
373,2880,2,1,2,34,0,0,0,2,2,2,1097.664,1122.848,1390.368,1358.432,1590.976,1560.544,52.48,288,0,256,0,64,0
375,5760,1,1,1,46,0,0,0,0,0,0,5544.544,5586.88,5607.456,3401.216,898.848,5719.008,259.2,169.568,105.76,161.28,5143.008,224,0
376,960,1,3,1,58,0,0,0,0,0,0,612.576,645.376,679.328,687.84,697.6,717.984,52.48,54.4,29.28,25.6,32,62.752,0
377,960,1,2,1,43,1,2,0,0,0,2,656.576,636.832,668.96,688.288,805.856,775.744,0,42.944,30.272,134.4,0,32,0
378,4480,2,1,2,28,-1,0,0,-1,-1,-1,346.656,462.272,243.488,159.712,108.8,119.84,448,123.36,159.712,115.2,176,128,0
379,6720,1,1,2,30,0,0,0,0,0,0,2237.984,2300.992,1385.856,1426.688,1530.944,1596.416,112,96,64,128,96,320,0
380,1600,1,2,2,31,0,0,0,0,0,0,656.832,484.128,482.976,306.464,356.448,399.584,64,96,10.464,96,96,160,1
381,4160,2,2,2,29,0,0,0,0,0,0,2849.76,2904.96,2270.304,2315.744,2364,2411.36,134.4,82.4,83.2,85.568,86.432,184,0
382,1600,2,2,1,37,2,2,2,0,0,0,60.608,102.4,108.192,113.888,62.336,77.28,48,12.8,6.4,16,16,12.8,1
383,4480,1,3,1,36,0,0,0,0,0,0,3219.008,2507.904,2928.064,2907.488,2835.712,2830.4,96,960,128,128,108.8,105.6,0
384,5440,2,2,2,28,-1,0,0,2,0,0,94.336,123.136,180.672,174.848,178.464,188.448,35.36,60.896,0,9.472,16,3.04,1
385,2560,1,2,2,25,0,0,0,0,0,-2,723.808,1005.728,893.536,808.96,0,0,320.32,38.688,18.528,0,0,201.76,0
387,2560,2,1,2,29,1,-1,-1,-2,-2,-2,0,2560,0,0,0,0,2560,0,0,0,0,0,0
389,4800,1,2,1,43,0,0,0,0,0,0,4903.968,4929.568,5008.736,5108.896,5211.712,5048.288,252.8,208,182.4,182.4,182.4,170.688,0
390,8320,1,1,1,30,-1,-1,-1,0,0,-1,36.192,9.312,18.624,9.312,0,9.312,9.312,18.624,0,0,4169.312,20.832,1
391,11200,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
393,9920,1,2,1,44,0,0,0,0,0,0,3321.504,2943.648,2807.04,2438.976,2306.88,2291.84,140.8,128.416,96.352,96,96.032,84.896,0
394,4480,2,2,2,29,0,0,0,0,0,0,643.52,547.264,603.584,639.872,678.848,674.72,96,96,96,112,64,64,0
395,11520,1,1,1,51,-1,-1,-1,-2,-2,-2,1216,800,0,0,0,0,800,0,0,0,0,0,0
396,4480,2,1,2,27,0,0,0,0,0,0,4557.696,4611.36,4606.464,4562.88,4564.8,4563.84,320,320,192,192,192,179.2,0
397,3200,1,1,2,38,0,0,0,0,0,0,1305.92,1364.896,1355.232,1376.352,1376.352,926.304,80.064,38.4,27.52,0,18.528,0,0
398,1600,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0,0,27.136,0,20.224,0,0,27.136,0,20.224,0,0
399,6720,2,2,1,30,0,0,0,0,0,0,3350.432,3396.288,3469.536,2916.576,2647.456,2372,128.064,160,112,96,86.4,160,0
400,3840,2,2,2,25,2,2,2,2,2,2,3849.536,3866.304,3516.384,3722.016,3817.952,3749.344,128.224,0,264.704,160,0,140.8,0
401,7680,1,1,2,29,0,0,0,0,0,-1,5003.584,4232.96,3173.568,2091.904,921.504,5917.504,167.456,105.248,66.304,96.576,5917.504,195.2,0
403,4800,1,1,2,41,-1,-1,-1,-1,-1,2,46.848,66.688,12.288,0,75.008,26.304,66.912,12.288,0,75.008,0,15.104,1
404,960,1,2,1,48,0,0,0,0,0,0,892.128,923.84,889.792,804.544,821.344,837.728,56.768,54.72,33.472,34.528,34.848,71.808,0
405,5120,2,1,2,29,2,2,2,2,2,2,5133.824,5245.312,5109.632,5340.576,5443.136,4921.6,240,0,369.856,185.6,0,180.928,1
406,6400,1,1,1,52,-2,-2,-2,-2,-2,-2,123.456,86.08,109.12,0,0,2628.8,86.08,111.584,0,0,2748.8,12.672,0
